Ticker,Model,Source,RMSE,Accuracy,Timestamp
AAP,Ridge,TextBlob,0.06453984812865224,43.39622641509434,2025-12-09 13:47
AAP,Lasso,TextBlob,0.06244116586218639,54.71698113207547,2025-12-09 13:47
AAP,RandomForest,TextBlob,0.061914723359091255,53.77358490566038,2025-12-09 13:47
AAP,XGBoost,TextBlob,0.06396849243027716,50.943396226415096,2025-12-09 13:47
AAP,SVR,TextBlob,0.06409951157298924,55.660377358490564,2025-12-09 13:47
AAP,MLP,TextBlob,0.1380218071938738,50.943396226415096,2025-12-09 13:47
AAP,ARIMAX,TextBlob,0.06781970108527766,54.71698113207547,2025-12-09 13:47
AAP,LinearRegression,FinBERT,0.06521814065950297,39.62264150943396,2025-12-09 13:47
AAP,Ridge,FinBERT,0.06497417533705896,43.39622641509434,2025-12-09 13:47
AAP,Lasso,FinBERT,0.06244116586218639,54.71698113207547,2025-12-09 13:47
AAP,RandomForest,FinBERT,0.06349212241969146,50.0,2025-12-09 13:47
AAP,XGBoost,FinBERT,0.06471057510309053,47.16981132075472,2025-12-09 13:47
AAP,SVR,FinBERT,0.07005574223068557,53.77358490566038,2025-12-09 13:47
AAP,MLP,FinBERT,0.13598298513248075,52.83018867924528,2025-12-09 13:47
AAP,ARIMAX,FinBERT,0.06750933591781898,54.71698113207547,2025-12-09 13:47
AAPL,LinearRegression,VADER,0.04263275709317224,45.28301886792453,2025-12-09 13:47
AAPL,Ridge,VADER,0.04350324110378065,41.509433962264154,2025-12-09 13:47
AAPL,Lasso,VADER,0.041829735950832704,61.32075471698113,2025-12-09 13:47
AAPL,RandomForest,VADER,0.04705210894083919,38.67924528301887,2025-12-09 13:47
AAPL,XGBoost,VADER,0.04582509962905317,58.490566037735846,2025-12-09 13:47
AAPL,SVR,VADER,0.04328246200987031,61.32075471698113,2025-12-09 13:47
AAPL,MLP,VADER,0.10977556821227295,53.77358490566038,2025-12-09 13:47
AAPL,ARIMAX,VADER,0.04465674993294187,61.32075471698113,2025-12-09 13:47
AAPL,LinearRegression,TextBlob,0.04263275709317224,45.28301886792453,2025-12-09 13:47
AAPL,Ridge,TextBlob,0.04350324110378065,41.509433962264154,2025-12-09 13:47
AAPL,Lasso,TextBlob,0.041829735950832704,61.32075471698113,2025-12-09 13:47
AAPL,RandomForest,TextBlob,0.04705210894083919,38.67924528301887,2025-12-09 13:47
AAPL,XGBoost,TextBlob,0.04582509962905317,58.490566037735846,2025-12-09 13:47
AAPL,SVR,TextBlob,0.043282462002911984,61.32075471698113,2025-12-09 13:47
AAPL,MLP,TextBlob,0.1097865644614185,53.77358490566038,2025-12-09 13:47
AAPL,ARIMAX,TextBlob,0.044656749932398425,61.32075471698113,2025-12-09 13:47
AAPL,LinearRegression,FinBERT,0.04263275709317224,45.28301886792453,2025-12-09 13:47
AAPL,Ridge,FinBERT,0.04350324110378065,41.509433962264154,2025-12-09 13:47
AAPL,Lasso,FinBERT,0.041829735950832704,61.32075471698113,2025-12-09 13:47
AAPL,RandomForest,FinBERT,0.04705210894083919,38.67924528301887,2025-12-09 13:47
AAPL,XGBoost,FinBERT,0.04582509962905317,58.490566037735846,2025-12-09 13:47
AAPL,SVR,FinBERT,0.04328246207899333,61.32075471698113,2025-12-09 13:47
AAPL,MLP,FinBERT,0.1098148128032776,53.77358490566038,2025-12-09 13:47
AAPL,ARIMAX,FinBERT,0.044656749933935896,61.32075471698113,2025-12-09 13:47
AAVL,LinearRegression,VADER,0.1426853398886116,35.714285714285715,2025-12-09 13:47
AAVL,Ridge,VADER,0.139820430550432,50.0,2025-12-09 13:47
AAVL,Lasso,VADER,0.12781051026374593,64.28571428571429,2025-12-09 13:47
AAVL,RandomForest,VADER,0.17098172598568664,35.714285714285715,2025-12-09 13:47
AAVL,XGBoost,VADER,0.18574767390661523,42.857142857142854,2025-12-09 13:47
AAVL,SVR,VADER,0.14602905705316055,35.714285714285715,2025-12-09 13:47
AAVL,MLP,VADER,0.3108764439943261,64.28571428571429,2025-12-09 13:47
AAVL,ARIMAX,VADER,0.12274494380419992,64.28571428571429,2025-12-09 13:47
AAVL,LinearRegression,TextBlob,0.1426853398886116,35.714285714285715,2025-12-09 13:47
AAVL,Ridge,TextBlob,0.139820430550432,50.0,2025-12-09 13:47
AAVL,Lasso,TextBlob,0.12781051026374593,64.28571428571429,2025-12-09 13:47
AAVL,RandomForest,TextBlob,0.17098172598568664,35.714285714285715,2025-12-09 13:47
AAVL,XGBoost,TextBlob,0.18574767390661523,42.857142857142854,2025-12-09 13:47
AAVL,SVR,TextBlob,0.14602905705316055,35.714285714285715,2025-12-09 13:47
AAVL,MLP,TextBlob,0.31087644399432607,64.28571428571429,2025-12-09 13:47
AAVL,ARIMAX,TextBlob,0.12274507832032847,64.28571428571429,2025-12-09 13:47
AAVL,LinearRegression,FinBERT,0.1426853398886116,35.714285714285715,2025-12-09 13:47
AAVL,Ridge,FinBERT,0.139820430550432,50.0,2025-12-09 13:47
AAVL,Lasso,FinBERT,0.12781051026374593,64.28571428571429,2025-12-09 13:47
AAVL,RandomForest,FinBERT,0.17098172598568664,35.714285714285715,2025-12-09 13:47
AAVL,XGBoost,FinBERT,0.18574767390661523,42.857142857142854,2025-12-09 13:47
AAVL,SVR,FinBERT,0.14602905705316055,35.714285714285715,2025-12-09 13:47
AAVL,MLP,FinBERT,0.31087644399432607,64.28571428571429,2025-12-09 13:47
AAVL,ARIMAX,FinBERT,0.12274512454483429,64.28571428571429,2025-12-09 13:47
AAXJ,LinearRegression,VADER,0.029110561044028958,50.0,2025-12-09 13:47
AAXJ,Ridge,VADER,0.029026798580442263,54.71698113207547,2025-12-09 13:47
AAXJ,Lasso,VADER,0.029399008736118497,51.886792452830186,2025-12-09 13:47
AAXJ,RandomForest,VADER,0.030259456704902255,49.056603773584904,2025-12-09 13:47
AAXJ,XGBoost,VADER,0.02991999084980665,48.113207547169814,2025-12-09 13:47
AAXJ,SVR,VADER,0.03051587090651048,48.113207547169814,2025-12-09 13:47
AAXJ,MLP,VADER,0.13553479200045868,46.22641509433962,2025-12-09 13:47
